,Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
3877990,4f32ae8dd48382,7e1e8c3927be7e,c4f5ff4161f673,0,0,79.47,0,0,0,49,0,0,0,0.0,1400,duo-fpp,47,46,1506,0,0.0,0,245.5,0,0,1701.0,3,0,0.6522
1572589,8b652235215368,3460413e2f13c5,c90734b10105d1,0,1,25.11,1,0,0,35,0,1,1,195.6,1875,squad,29,28,1500,1,1489.0,0,0.0,0,0,2271.0,6,0,0.4643
2669804,a13a8ec0110b36,0df7354e42cf73,7181187350a586,0,0,229.4,1,1,0,23,1039,2,2,24.84,1962,duo-fpp,48,46,-1,0,0.0,0,0.0,0,0,253.5,2,1488,0.234
1180333,b721071c9c039e,3c8dc84ed65454,6ec8eedfb3b42e,0,0,0.0,0,0,0,52,0,0,0,0.0,1926,squad-fpp,29,27,1482,0,4813.0,0,0.0,0,0,1427.0,4,0,0.6429
3592500,b0ea4286c59472,3d4954ce13bbe5,866caeda268a75,0,1,34.84,0,0,1,63,1052,0,0,0.0,1988,squad-fpp,28,28,-1,0,3101.0,0,0.0,0,0,525.1,3,1513,0.5556
3892543,7bcefb279c927d,058906753eff3c,57fdcea7951125,0,2,0.0,0,0,8,85,1442,0,0,0.0,1891,squad-fpp,32,32,-1,0,0.0,0,0.0,0,0,132.3,2,1478,0.1935
1999339,98c76cf1da05cd,a67efd0b5d76ed,6d89c790ba3122,0,1,120.5,1,0,4,16,1264,2,2,8.719,1148,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,796.5,3,1535,0.4815
3233768,0324e00d423f7d,77972e63c1ff00,f64ea3c4d50a51,1,0,200.0,2,0,0,15,1367,2,1,7.374,1885,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,93.36,1,1486,0.1429
369019,40adcb638def8e,eab2eb7fe7ebd1,dd34511e8233de,0,2,100.0,1,0,0,46,1379,0,0,0.0,1370,squad-fpp,30,29,-1,0,365.9,0,0.0,0,0,2635.0,4,1454,0.8966
309186,943fcca751d488,4a0a1a13190fb1,5f6b26a6b1fa30,1,0,152.5,0,0,0,53,1730,0,0,0.0,1865,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,686.2,3,1781,0.7037
1663875,7a27ed6764ad7d,9c8e9dc32a9ee3,f7a133f04a48a3,1,0,66.22,0,0,0,73,1167,0,0,0.0,1904,squad,30,30,-1,0,0.0,0,0.0,0,0,467.9,2,1447,0.1379
4082691,becaaf893fd68d,f86f3596130470,c48e9be29a34fe,0,0,0.0,0,0,0,50,1000,0,0,0.0,1810,solo-fpp,98,96,-1,0,0.0,0,0.0,0,0,1916.0,4,1468,0.7113
2861372,5f1becb20d4d08,2822ccce30783f,d98dcbdfe2ce28,1,0,137.6,1,0,0,48,1268,0,0,0.0,1910,squad-fpp,24,22,-1,1,2274.0,0,0.0,0,0,1430.0,2,1460,0.3478
75127,720ea351d29f2c,1e0660fa4068f2,390f0bdee4b2d9,0,1,59.61,0,1,0,28,1010,1,1,5.087,1852,duo-fpp,48,48,-1,1,4431.0,0,0.0,0,0,1485.0,7,1498,0.7021
3116200,9116ca7192c9dc,86fa069652f223,be1e7b95ae5227,0,3,36.2,1,0,1,22,0,1,1,18.17,1764,squad,30,27,1510,1,2964.0,0,0.0,0,1,3552.0,5,0,0.7586
3335462,5f8ff7090b3003,092f51cf8cb400,d17c9d42e856e5,0,0,22.23,0,0,0,80,0,0,0,0.0,1875,duo-fpp,48,48,1482,0,0.0,0,0.0,0,0,146.5,3,0,0.1277
3867983,7d8c0622e46ea5,c3879989e4c622,21629c2d166f77,1,1,0.0,0,0,4,54,1150,0,0,0.0,1423,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,2331.0,6,1444,0.75
3981952,e0eaa4f8bf7606,74b837405a5dc6,a45e60c7afc35e,0,0,80.13,0,0,0,61,0,0,0,0.0,1459,duo-fpp,47,47,1503,0,0.0,0,0.0,0,0,471.6,6,0,0.5
2293755,c037d0a28fdc19,59a53d5e6c2ed8,2951fe3197f781,0,0,0.0,0,0,0,94,0,0,0,0.0,1705,squad-fpp,28,26,1452,0,0.0,0,0.0,0,0,0.0,0,0,0.0
2107255,e84e784c011694,6e7e46135d8e85,06e52d5e3ca2be,0,0,24.96,0,0,0,59,0,0,0,0.0,1877,squad-fpp,30,30,1473,0,0.0,0,0.0,0,0,1609.0,4,0,0.5862
941668,50b7e645918202,c5b2d8500d9a12,adf76e8c2037cd,0,0,100.0,0,0,0,39,0,1,1,42.8,1859,solo-fpp,96,94,1891,0,0.0,0,0.0,0,0,187.2,5,0,0.2
1702992,2c16f0d79f7691,802cf488324245,8bdd9e0b59172b,0,3,275.3,0,1,4,27,0,1,1,36.54,1407,squad-fpp,29,28,1479,1,0.0,0,0.0,0,0,3003.0,6,0,0.75
2740135,e0e6b4068c4d4d,0a2e75b9b98bb1,7e6a52e2417e79,0,1,0.0,0,0,3,44,1000,0,0,0.0,1353,duo-fpp,49,48,-1,0,0.0,0,0.0,0,0,2029.0,3,1500,0.9167
4344431,05508d1ce044f6,227ba61f83c34f,25022fc4b333ac,0,5,248.8,0,0,6,13,1326,2,1,116.1,1811,solo-fpp,97,93,-1,0,0.0,0,0.0,0,0,3967.0,5,1469,0.9375
607502,3fb82b870d36a5,7a484f1db09441,c7eec53f9c2a94,0,0,0.0,0,0,0,88,0,0,0,0.0,1247,squad-fpp,27,25,1537,0,0.0,0,0.0,0,0,0.0,0,0,0.0385
704188,dd3469d621b380,72d76ac370bec4,4b8d740dda9ca9,1,2,126.9,0,0,1,41,1048,0,0,0.0,1871,squad,27,27,-1,0,3003.0,0,0.0,0,0,2967.0,5,1502,0.7308
1276377,3e34a29cd8c900,ad4e7b56d6f3ec,94f7d432b225f4,0,2,0.0,0,0,4,68,1029,0,0,0.0,1362,duo-fpp,48,46,-1,0,0.0,0,0.0,0,0,161.2,4,1498,0.3404
3422766,ae23011325facb,983b7b84409d3e,5f5c229ef2c236,0,0,91.8,0,0,0,94,0,0,0,0.0,1378,squad,28,27,1500,0,0.0,0,0.0,0,0,82.56,1,0,0.0
1977641,e54714d58ddd9d,84b661ce1eb4af,e6858f0721a69e,0,1,0.0,0,0,1,55,0,0,0,0.0,1238,squad,30,30,1489,0,0.0,0,0.0,0,0,2326.0,4,0,0.7931
2085356,7cf3be0195c18c,362b7e35d362a0,147ba6c51b2daa,0,0,0.0,0,0,0,86,0,0,0,0.0,1333,squad-fpp,28,27,1572,0,0.0,0,0.0,0,0,116.8,2,0,0.0741
4093831,3e2f70a10d8608,187c28fcab11b2,329f042ace690f,0,4,54.0,0,0,2,43,1275,0,0,0.0,1257,squad-fpp,30,29,-1,0,0.0,0,0.0,0,0,2076.0,8,1526,0.8966
2344139,079353846fdabd,2effac66a713c5,5d3c5c679d8d24,1,3,185.9,2,1,1,19,0,2,2,18.04,1867,squad-fpp,28,28,1500,0,0.0,0,0.0,0,0,381.5,3,0,0.1481
3191260,2ddf6105ca6d2d,793567422e108a,43b09134c6ece3,0,0,201.2,1,0,0,30,1220,1,1,21.69,1362,duo-fpp,47,46,-1,0,287.1,0,0.0,0,0,1952.0,5,1543,0.6522
128111,8ba08d28407932,6c6bb0de3cfd98,0e22abbfaf0634,0,0,57.35,0,0,0,53,1049,0,0,0.0,1335,squad-fpp,33,32,-1,0,0.0,0,0.0,0,0,2364.0,5,1507,0.9688
102432,542840915302c9,d82ca5fcec4bc7,82cf58a2febba2,1,0,193.9,1,0,0,31,0,1,1,16.12,1338,squad-fpp,28,27,1392,0,0.0,0,0.0,0,0,1682.0,2,0,0.4815
1755874,19fc279270cd12,dc4a06866221f3,7ca90b05950ef0,0,1,49.5,0,0,0,52,0,0,0,0.0,1325,duo-fpp,49,48,1493,0,0.0,0,0.0,0,0,1392.0,4,0,0.6667
2795563,90cbb608a474a0,acd16a59fce678,d128dd11aebe3c,0,0,0.0,0,0,0,76,1476,0,0,0.0,1371,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,75.01,1,1472,0.2963
4337455,181e8c93aef52a,dd26dad5b7f151,9b2f8022ffccdc,0,0,288.0,0,1,0,16,1625,2,2,22.88,1411,solo-fpp,97,94,-1,0,0.0,0,0.0,0,0,132.0,1,1471,0.2604
3152651,bf61d42f3bb4d7,29a6ec660c3f27,fbe47a3a5507bc,0,0,200.0,2,0,0,9,1517,3,2,11.16,1392,squad-fpp,28,27,-1,1,0.0,0,0.0,0,0,168.2,1,1592,0.1852
3336066,b22678e0f2598e,142085d7f1461d,0659c2df5d6512,0,4,149.7,2,1,3,34,0,1,1,66.4,1963,squad-fpp,28,27,1480,0,0.0,0,0.0,2,0,1175.0,4,0,0.3704
4124823,4028f1243fefab,d3de70e3181689,0ef858e21e6c65,1,0,60.69,1,0,0,74,1000,0,0,0.0,1456,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,316.1,2,1500,0.2857
21433,3994d000d7cd69,62ffc82ac71a47,3c905dd967926a,0,1,401.3,2,1,0,8,1432,4,2,88.94,1367,duo-fpp,49,48,-1,0,0.0,0,0.0,0,0,1154.0,2,1485,0.5833
1272975,6d70d0faa530ff,371008494fc3a6,4c0cf7a992b483,0,1,512.1,6,2,5,3,1459,4,2,71.45,1812,squad-fpp,27,27,-1,0,0.0,0,0.0,1,0,1028.0,3,1475,0.3077
1735700,d0420004fcb400,0492644ef09d81,c50064deb8ecb3,0,0,0.0,0,0,0,72,0,0,0,0.0,1804,squad-fpp,29,28,1472,0,0.0,0,0.0,0,0,9.445,1,0,0.3571
98007,bd6667c4749cab,7e60859747bcdf,579a3115ddacea,0,0,0.0,0,0,0,49,0,0,0,0.0,1884,squad,22,21,1482,0,0.0,0,0.0,0,0,103.5,1,0,0.0476
2654284,7b450f9971c2fc,a025517c417c8a,7a761fb0ebf1b1,0,4,206.8,3,1,1,6,0,3,1,100.7,1891,squad-fpp,28,26,1486,1,3778.0,0,0.0,0,0,3568.0,7,0,0.9259
2014252,37249e7a36e2e9,2b152d8400daff,e27a5d4016cc0c,0,0,86.4,0,0,1,61,0,0,0,0.0,1374,squad-fpp,27,27,1476,0,0.0,0,0.0,0,0,695.2,4,0,0.5385
4434702,9c0bc679562e04,2e0d9f94396e06,c14a056614e5bb,1,5,105.2,1,0,2,21,1173,1,1,131.1,1884,squad-fpp,31,31,-1,0,1511.0,0,0.0,0,0,3941.0,5,1462,0.9667
1974546,127472c45e740f,8f0f6525141d07,352c1f9e8bed62,0,0,0.0,0,0,0,80,0,0,0,0.0,1836,squad-fpp,30,30,1499,0,0.0,0,0.0,0,0,36.24,0,0,0.1034
1215157,8921ee490d0315,27bd431d89677f,9eea8dd98530b7,0,0,0.0,0,0,0,62,1143,0,0,0.0,1383,solo-fpp,99,97,-1,0,0.0,0,0.0,0,0,309.7,3,1527,0.5
2749081,f07a0b9e172f96,35c389cf728439,4ea78d80ebeed0,0,0,0.0,0,0,10,49,1106,0,0,0.0,1393,squad,29,28,-1,0,0.0,0,0.0,0,0,1980.0,3,1490,0.8929
2945801,12d38e190c4975,fa0d35c5175d0d,8cf19e24b4d28a,2,4,259.9,3,2,1,11,0,3,2,13.72,1405,squad-fpp,28,28,1448,1,0.0,0,0.0,0,0,531.7,3,0,0.4815
2649778,11120924b0cfe4,83529d0a54a047,15cbd06f140f95,0,0,0.0,0,0,0,84,0,0,0,0.0,2019,solo-fpp,88,85,1491,0,0.0,0,0.0,0,0,0.0,1,0,0.023
220642,004e7ac7326d77,35ca1278daf11b,eb20fdab949e14,0,0,91.8,0,0,2,45,0,0,0,0.0,1263,duo-fpp,36,34,1506,0,0.0,0,0.0,0,0,968.8,1,0,0.5143
1588862,81b049f9b56ba9,a80040258723ab,5e180ec36238c7,0,0,9.993,0,0,0,51,1087,0,0,0.0,1380,squad-fpp,29,26,-1,0,0.0,0,0.0,0,0,1630.0,6,1481,0.5714
1846801,af750b5f926b66,db606a0cbdebe5,757649b2679f87,0,0,0.0,0,0,0,95,1000,0,0,0.0,1337,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,13.45,1,1500,0.0
1323274,9f6ed8af386559,8625ddf46d6502,e2160cca85c33d,0,0,0.0,0,0,0,39,0,0,0,0.0,1364,duo-fpp,50,49,1488,0,0.0,0,0.0,0,0,2270.0,7,0,0.9796
4254372,242cc618bcd3f1,60af70ae2e72cb,6db3e860adf96f,0,0,0.0,0,0,0,91,1009,0,0,0.0,1400,solo,99,98,0,0,0.0,0,0.0,0,0,12.57,1,1502,0.0918
4105986,1366f799b732fc,cc64eb89e8fb23,2e8a0917a71c43,1,2,414.8,2,0,4,12,1268,3,1,86.03,1901,duo,46,45,-1,1,2411.0,0,0.0,0,1,2807.0,7,1621,1.0
3822364,d8b7eb12f0fb16,44925b07db2d80,bdda7ef6c0abf1,0,0,0.0,0,0,0,77,1134,0,0,0.0,1333,squad-fpp,30,29,0,0,0.0,0,0.0,0,0,139.7,2,1502,0.3103
3528629,bd4f07b75e5c43,b3d55ba11edebf,1813b926fc3bf9,0,4,117.2,0,0,6,24,1000,1,1,18.48,1757,duo-fpp,50,48,-1,2,4607.0,0,0.0,0,0,1621.0,9,1500,0.9796
2740384,b0a434f7081574,e8de470e19ff30,4f5f5806c926d4,0,1,222.7,1,1,1,28,0,1,1,18.43,1322,duo-fpp,49,47,1473,0,0.0,0,0.0,0,0,1688.0,7,0,0.7708
2082844,8d73bd156ebf06,1f541a18ce50bd,94e4e112574739,0,0,0.0,0,0,0,69,0,0,0,0.0,1274,squad-fpp,31,27,1419,0,0.0,0,0.0,0,0,238.7,2,0,0.3
622731,d3b68daaac22d5,b67d982f151f72,6f44cf4a075985,0,0,100.0,0,0,0,38,0,1,1,15.7,1486,solo-fpp,96,96,1500,0,0.0,0,0.0,0,0,358.1,4,0,0.3474
2309238,d964b1a745ba30,f81a838971df63,89fabdfdd12c6e,0,0,0.0,0,0,0,92,0,0,0,0.0,1444,solo-fpp,93,91,1480,0,0.0,0,0.0,0,0,0.0,0,0,0.0
3443680,044c31a103becc,84237c28b239b3,f933355e731321,0,0,0.0,0,0,0,88,0,0,0,0.0,1305,squad-fpp,26,25,1482,0,0.0,0,0.0,0,0,12.23,1,0,0.04
2799685,5cdc30850ceeee,286f62aff57902,61ecb5e76eb473,0,8,368.0,0,2,2,4,1058,4,1,243.8,1910,solo-fpp,95,91,-1,0,0.0,0,0.0,0,0,4242.0,4,1495,0.9255
2553512,633a763f3c7aab,5db7e79cdc36b8,86b00a3a671522,0,0,0.0,0,0,0,90,0,0,0,0.0,1946,solo-fpp,95,92,1500,0,0.0,0,0.0,0,0,26.02,0,0,0.0638
3251393,becc3d65a5c35a,0b4256688a1c53,014c9660d1fe27,0,0,209.0,1,1,2,13,1152,2,1,73.14,1762,duo-fpp,47,47,-1,0,3268.0,0,0.0,0,0,2756.0,7,1561,0.7609
1916394,ca7e911347fa86,4ddc5eef429962,bcce8f8e19647a,0,0,0.0,0,0,0,89,0,0,0,0.0,1817,duo-fpp,47,45,1550,0,0.0,0,0.0,0,0,48.66,1,0,0.087
269066,accc9ea36db6a7,d8963889457469,5e88435629b778,0,0,0.0,0,0,0,65,1022,0,0,0.0,1282,duo,44,41,-1,0,0.0,0,0.0,0,0,458.0,1,1476,0.3023
3929878,52883f115ee4d0,ddcfa144342038,fabaee66e2863c,4,2,374.7,1,0,1,13,1357,2,1,189.8,1772,duo-fpp,46,44,-1,1,3300.0,0,0.0,0,0,3420.0,6,1578,0.9556
2097342,dd7382b9c44cc5,a0c9d7f3b0f497,4720dc71cfb749,0,0,0.0,0,0,0,64,1029,0,0,0.0,1813,squad,28,28,0,0,3726.0,0,0.0,0,0,709.4,7,1451,0.2963
3068645,b526dbbe518cfa,42cfd6e311c546,b1141ca81529e7,0,0,0.0,0,0,0,85,0,0,0,0.0,1840,squad,27,27,1477,0,0.0,0,0.0,0,0,279.2,2,0,0.0769
3190602,dcf5a1f1c77049,57372ce13ab7fc,78e155bd63df31,2,0,765.2,4,2,0,4,0,6,2,363.9,1220,duo-fpp,49,49,1500,0,0.0,0,0.0,1,0,3299.0,5,0,0.9792
1497216,44b17d99167817,790ba933f3222c,c260a948bdc507,0,1,214.4,1,0,3,25,1304,1,1,14.91,1938,squad-fpp,29,27,-1,0,940.6,0,0.0,0,0,1147.0,4,1502,0.4286
2129924,4c01746a06fe40,eba99eb6673523,1b97ee582bb0bd,0,3,202.9,1,1,3,13,0,2,1,46.6,1376,squad,26,26,1502,1,461.5,0,0.0,0,0,2721.0,7,0,0.64
3016918,0a3e428f9d2ad5,12facecacc20e3,fdc109d1dbefe3,0,3,214.0,0,1,5,10,0,2,1,20.96,1865,solo,98,93,1524,0,7033.0,0,0.0,0,0,1920.0,6,0,0.9175
3488787,a2fc2841f93eef,7d5a9b5ef3d003,5fb9067ef8bb4f,0,1,204.9,1,0,0,28,0,1,1,3.672,1853,squad-fpp,28,28,1488,0,6908.0,1,0.0,0,0,1906.0,4,0,0.5556
4441680,33e189c3b5d677,d0af0a1249c1e9,37f40f791698ac,0,3,133.1,0,0,0,23,1248,1,1,2.889,1297,duo-fpp,49,47,-1,0,2085.0,0,0.0,0,0,2715.0,3,1493,0.9792
845435,98b3d6bad95117,297065f7c2fb44,5fc4b1f0895316,0,0,77.44,0,0,0,55,1100,0,0,0.0,1834,duo-fpp,46,43,-1,0,2291.0,0,0.0,0,0,1036.0,4,1548,0.5111
1391580,cffc71fabed8f1,fdbdfa6d338d3f,056d6cd26e8169,0,3,407.0,3,1,2,9,0,4,1,5.674,1444,squad,28,28,1508,0,0.0,0,0.0,0,0,806.8,6,0,0.6296
1857225,3987634304c19e,beb76c2d4472d9,bedc482993ab6b,0,0,248.8,3,1,2,48,0,1,1,11.38,1339,squad-fpp,29,28,1500,0,0.0,0,2.11,0,0,261.4,3,0,0.1786
3560759,bf42286b0d5dd0,dff3efcb211a84,4939b93756bfc0,0,1,100.0,0,1,0,21,1234,1,1,0.0,1362,squad,27,22,-1,0,0.0,0,0.0,0,0,1756.0,5,1471,0.9615
1401037,508a6967ec4509,8ecd9b61d3528b,bcb3e6f52772e2,0,0,0.0,0,0,0,55,1374,0,0,0.0,1383,solo-fpp,96,96,0,0,0.0,0,0.0,0,0,1280.0,5,1494,0.6737
235068,9303bcefe7c658,8e3ba353d00026,35fb60c923a0f1,0,1,75.0,0,0,1,21,0,1,1,3.671,1378,solo-fpp,92,91,1506,0,0.0,0,0.0,0,0,1251.0,5,0,0.978
1299562,40f5855e0c9389,3b80da0317872d,7cfa1f9d873c82,1,0,0.0,1,0,0,67,0,0,0,0.0,1444,duo,48,47,1461,1,0.0,0,0.0,0,0,155.8,4,0,0.383
1872495,59abcd0e39e63c,3f737b335a56c4,2508aece54ed3f,0,0,0.0,0,0,0,66,0,0,0,0.0,1353,squad,28,25,1407,0,0.0,0,12.2,0,0,872.1,4,0,0.2593
2201834,88f3f41dcf4563,8ce6a61ad7f519,39ae7d05c77491,1,0,81.07,0,0,1,79,0,0,0,0.0,1884,squad-fpp,28,27,1475,0,0.0,0,0.0,0,0,601.4,2,0,0.1481
2038797,c3a445d48abab7,ec0ca7860af9a4,30483c7ea858a7,0,1,243.5,0,1,1,11,0,2,1,146.4,1965,solo-fpp,95,94,1620,0,2843.0,0,0.0,0,0,2104.0,7,0,0.9362
2497929,f72e5d29b5c818,a9f6435cf7e210,d88f52a4f7b5dc,0,0,0.0,0,0,0,47,0,0,0,0.0,1865,duo-fpp,48,47,1567,0,5784.0,0,0.0,0,0,2219.0,5,0,0.7447
2545580,69c059e9405162,a40b2dcd73d1f3,9080c5d2839386,0,0,0.0,0,0,0,64,1234,0,0,0.0,1158,squad-fpp,30,30,-1,0,0.0,0,0.0,0,0,181.7,2,1529,0.5517
2136872,6025f64767a3f1,f5c0a5f57be02b,02fa6b06351447,0,0,27.86,0,0,0,46,0,0,0,0.0,1277,solo-fpp,55,53,1781,0,0.0,0,0.0,0,0,0.0,1,0,0.1667
2876509,d95b6ca5a00089,e0c79cf3fca12c,3bc854512d4a42,0,0,36.9,0,0,0,66,1051,0,0,0.0,1214,squad-fpp,27,27,-1,0,0.0,0,0.0,0,0,654.0,3,1434,0.4615
2627537,a87bbc583cc425,41c4f50254267e,a9a5b78ce24aa0,0,1,265.1,0,0,6,19,0,2,1,13.15,1883,solo,95,91,1500,0,0.0,0,0.0,0,0,330.5,6,0,0.4362
955373,4f1534cac72efd,e40fd50bdd5408,39fc75083bd4d5,1,0,33.06,0,0,0,54,0,0,0,0.0,1880,squad,27,27,1566,0,0.0,0,0.0,0,0,1045.0,4,0,0.5769
2690634,e70127e33fb985,ba3b95b8807917,dff70f78db21b6,0,2,0.0,0,0,0,92,0,0,0,0.0,1767,squad-fpp,29,28,1265,0,0.0,0,0.0,0,0,75.28,1,0,0.0357
3810054,c5fcb18ff61266,b3cf7cb192d2b7,87870f2f34b9fe,0,0,23.17,0,0,0,85,0,0,0,0.0,1788,squad-fpp,30,30,1496,0,0.0,0,0.0,0,0,397.7,1,0,0.1724
516326,c4eb98783278e6,20b3b27b14d255,697850c91ce07c,0,2,200.0,1,1,0,25,0,2,1,20.53,1519,duo,49,48,1487,0,675.8,0,0.0,0,0,1486.0,3,0,0.5833
2907333,1681706d3abd25,1372d5a8e8c1c2,fafed22d012dad,0,0,0.0,0,0,0,82,0,0,0,0.0,1914,solo-fpp,96,93,1509,0,0.0,0,0.0,0,0,101.3,2,0,0.1684
1217144,1237feef8d31a0,dd42db02a9be23,9950d3eb5df8a5,0,1,0.0,0,0,3,52,0,0,0,0.0,1444,squad,27,26,1458,0,0.0,0,0.0,0,0,2616.0,1,0,0.8077
1744076,318e22a23bcfa6,03295c4c060af1,92f1de179ae80b,0,2,446.2,5,0,9,55,1484,0,0,0.0,1415,squad-fpp,30,28,-1,2,0.0,0,0.0,0,0,364.3,5,1522,0.6207
74272,8a1f2bb32bf961,bee980b4a23a9c,357444727d87e2,0,0,46.89,0,0,0,80,0,0,0,0.0,1984,solo-fpp,94,91,1496,0,0.0,0,0.0,0,0,59.7,3,0,0.129
1432807,7686946bc7aeee,80eddde838c2f5,bb723bcdcbb98d,0,0,0.0,0,0,0,85,0,0,0,0.0,1453,squad-fpp,27,26,1500,0,0.0,0,0.0,0,0,41.56,0,0,0.1538
2983507,cc2cf1b27f5e0e,578af5da0b4b0f,f233444fcb183d,0,1,3.562,1,1,1,26,1406,1,1,77.5,1375,squad-fpp,31,30,-1,0,0.0,0,0.0,0,0,1579.0,7,1517,0.5333
1947412,1afe3d6cd2d998,4c3b510e70c459,11a13367fe3e3d,0,0,58.69,0,0,0,66,0,0,0,0.0,1374,squad-fpp,27,26,1476,0,0.0,0,0.0,0,0,270.5,4,0,0.1154
921763,61036bfe4284c5,495695104a124f,3b70d0e6ad9408,0,2,249.3,0,1,1,5,1384,3,1,51.69,1386,squad-fpp,29,27,-1,1,0.0,0,0.0,0,0,3188.0,4,1552,0.9286
1429746,a443f21fcb03b7,40383777b655ed,1ed9ec03936c96,0,2,516.7,4,2,4,7,0,4,2,66.35,1375,squad-fpp,29,29,1438,2,0.0,0,101.5,0,0,2406.0,2,0,0.8929
734253,86e785d37463bf,88fa42d90802d9,06ff3c9d741d8e,1,0,78.0,0,0,0,82,1468,0,0,0.0,1355,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,150.9,4,1602,0.1852
2470258,552df80050f2e7,7f36f85ba8b262,51fe8217959dc9,0,2,177.8,1,0,1,30,0,1,1,54.07,1255,squad-fpp,27,27,1500,0,0.0,0,0.0,0,0,1577.0,7,0,0.6538
1025489,cc7eea51652e3c,81a91bc41469c3,f88caa23239f51,1,2,403.9,3,0,0,16,0,2,1,41.27,1450,duo,50,48,1456,0,1020.0,0,0.0,0,0,1256.0,5,0,0.8776
1689004,707368db5348ef,0a10cfa61a50f6,ca967cbab9a43c,0,3,217.7,1,0,7,51,0,0,0,0.0,1962,squad-fpp,28,27,1501,0,0.5408,0,0.0,1,0,4041.0,6,0,0.7037
1320925,9842086a8f7559,ee30a7f568fd04,1ab7b7b6207209,0,3,243.2,3,1,11,11,0,3,1,19.98,1822,squad-fpp,30,30,1453,1,730.9,0,0.0,0,0,1436.0,6,0,0.5862
2101564,b2489453dd8f06,29fe8a33ad1ea4,0668b6a3d55566,0,0,0.0,0,0,0,72,0,0,0,0.0,1371,squad-fpp,28,26,1255,0,0.0,0,0.0,0,0,231.8,3,0,0.2222
293804,3c3ab46b21b791,2d676456e89c55,4fbe7d80bfbce2,0,0,0.0,0,0,0,66,0,0,0,0.0,1421,squad-fpp,29,26,1492,1,0.0,0,0.0,0,0,133.5,2,0,0.3571
382233,a161e600f5441c,df3bb7be941747,8cc63310eac542,1,3,351.1,0,0,2,13,0,2,1,247.8,1869,solo-fpp,96,93,1553,0,2755.0,0,0.0,0,0,1430.0,5,0,0.9684
2597645,126613cd1f71ea,b1e0bcb7f036d9,9c7100343e4b33,0,0,0.0,0,0,0,71,1376,0,0,0.0,1258,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,36.02,1,1467,0.3704
85903,25979d3662414b,56272258c89ea4,cd2e7b710121ba,0,0,0.0,0,0,0,93,1065,0,0,0.0,1320,squad,28,27,-1,0,0.0,0,0.0,0,0,44.62,2,1475,0.037
4396082,26a0efd114d3fc,f4157a4c74317a,982d2a98295176,0,1,171.8,2,0,0,38,0,1,1,7.709,1391,squad-fpp,29,29,1430,0,0.0,0,0.0,0,0,166.6,2,0,0.3214
2780670,abf9ff63f15ff4,3bf299eace8653,443d682311cb0a,1,3,160.0,1,0,0,48,1073,0,0,0.0,1326,squad-fpp,28,28,-1,0,0.0,0,0.0,0,0,3423.0,3,1474,0.7037
2323971,c8f71613b19bd6,ac7c42e4c5fd33,32cc00fbd5ebfa,0,0,0.0,0,0,0,88,0,0,0,0.0,1213,squad-fpp,30,29,1348,0,763.4,0,0.0,0,0,273.2,3,0,0.1034
2965075,00a494a7bfa5fe,c9f753a1f1fc5b,8a48535d8de4b2,0,0,0.0,0,0,0,70,0,0,0,0.0,1433,squad-fpp,26,25,1462,0,0.0,0,0.0,0,0,332.8,2,0,0.28
1847233,eb69da47d86533,29f2ef9a156bd4,5110858afa3dba,1,0,241.1,1,0,1,23,1383,1,1,68.4,1341,duo-fpp,48,47,0,0,0.0,0,0.0,0,0,2784.0,5,1555,0.7872
3152721,f75bf01c5bd87d,43788d127c368d,bc2647147fe494,1,2,176.1,1,0,1,15,1290,2,1,94.27,1403,squad,29,29,-1,1,0.0,0,0.0,0,0,2558.0,8,1479,0.9286
1624157,9716534f6cbe3e,72ddc14817e099,711ebbe3f88a57,0,2,0.0,0,0,0,60,0,0,0,0.0,1334,squad-fpp,30,27,1509,0,0.0,0,0.0,0,0,1986.0,4,0,0.6552
511845,2b4c0812022464,39e9f2d02a954e,b8fefe113145a3,0,0,491.5,5,0,0,37,0,1,1,65.53,1849,squad,28,27,1446,1,417.8,0,0.0,0,0,534.5,2,0,0.2593
3144863,0f9e482644605a,0194b70b2add4a,93ca47a5cd5399,0,1,139.1,2,0,6,21,0,2,2,12.0,1853,squad-fpp,30,30,1500,0,0.0,0,0.0,0,0,423.9,3,0,0.1379
1068836,baeb60e30d2c3b,1ac22f173e1b9e,d58fac63b1f629,1,2,260.2,2,1,2,27,1242,1,1,21.12,1361,duo-fpp,48,48,-1,1,0.0,0,0.0,0,0,2781.0,5,1519,0.9574
