User_ID,K_Shell,Out_Degree,Reposts,Replies,Mentions,Favorites,Interest_Topic,Bio_Content,Profile_Likes,User_Games,Verified_Status,Posts_on_Topic,Bonus,Unique_Pageviews,Scroll_Depth_Percent,Timestamp,Impressions,Engagement_Per_Impression
User_983,1.4263930125350872,31,21,40,4,106,0.8374725196187746,1,284,9,0,56,0.42483073664331117,419,37.87881248666683,2023-02-10 22:00:00,105,0.30379938589350297
User_984,1.300551126943235,47,75,5,26,26,0.23981995220659025,0,105,12,1,31,0.41705320370292065,483,97.41677142759329,2023-02-10 23:00:00,290,0.6213410466176793
User_985,3.9127550248144134,16,44,36,4,40,0.19495827149863054,0,223,5,0,62,0.6637983920426683,365,20.607409781179314,2023-02-11 00:00:00,247,0.620825570845882
User_986,2.981965264824794,42,66,9,18,79,0.5049114512501393,0,272,11,0,11,0.48982806054672245,177,96.2426055009253,2023-02-11 01:00:00,504,0.28621260536581516
User_987,3.753609585710944,30,85,39,20,161,0.7687471313625129,1,397,3,0,62,0.5174325598129631,202,18.19106261942653,2023-02-11 02:00:00,357,0.8160772103969111
User_988,2.739309354414985,16,65,6,11,159,0.06194651857898792,1,231,15,1,76,0.4323559921467647,196,30.79325241523535,2023-02-11 03:00:00,829,0.6684800404703471
User_989,1.9856081329564272,12,87,38,17,88,0.5768079196382558,0,419,14,1,91,0.9916994610185625,280,14.192194787788743,2023-02-11 04:00:00,578,0.3859844561424589
User_990,4.276409270696799,17,33,37,3,65,0.11921044284057336,0,255,11,1,0,0.9275613488190422,123,73.46018319750954,2023-02-11 05:00:00,189,0.30896630512326273
User_991,4.197663515875917,16,90,20,21,11,0.03646105082561846,1,441,8,1,50,0.30772418936437096,394,86.52688629146127,2023-02-11 06:00:00,923,0.8908751249510442
User_992,3.778785883417707,12,54,19,16,167,0.05274395216221739,0,495,4,1,69,0.11159392476666719,20,49.066397363438234,2023-02-11 07:00:00,963,0.8521680207021874
User_993,2.088580548919851,8,0,2,9,72,0.8341641082084413,1,23,12,0,7,0.8397647240386029,64,93.56698675381867,2023-02-11 08:00:00,109,0.3067846073699737
User_994,3.3609226674763484,20,71,21,19,75,0.11797248362806156,1,108,8,0,67,0.9971702514257245,267,63.12691645800396,2023-02-11 09:00:00,186,0.1320447038648579
User_995,2.443895587760107,3,86,46,5,89,0.04515136441229195,0,190,6,1,4,0.2926088940396455,74,66.7006421901871,2023-02-11 10:00:00,861,0.8240793361688115
User_996,1.3663282933065366,16,37,3,24,9,0.4378998871429123,0,346,15,1,88,0.35778492584176624,488,86.08772815306929,2023-02-11 11:00:00,937,0.6539576997385388
User_997,4.669254301848971,30,5,27,13,95,0.8439934719420248,0,24,12,1,85,0.9416331814852029,181,36.7120184546655,2023-02-11 12:00:00,250,0.19079382524811372
User_998,1.5472745236758456,45,85,11,10,175,0.26240837648930193,1,186,16,0,91,0.7111295180030899,281,41.88391491948632,2023-02-11 13:00:00,724,0.6286223855970056
User_999,4.80094941528321,23,24,37,10,19,0.4217126175259164,1,287,16,1,38,0.29563833177963617,159,91.53567272751799,2023-02-11 14:00:00,129,0.5069644168255248
User_1000,2.784023091831823,28,81,35,28,38,0.03992253256375122,0,115,4,0,22,0.5810464912839151,371,91.08671464348875,2023-02-11 15:00:00,227,0.7970952947263225
